
Intensity StdDev Ch=4 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
14786.8,,Surface,4,Image 1,1,0,
12693.2,,Surface,4,Image 1,1,1,
3499.59,,Surface,4,Image 1,1,2,
3240.21,,Surface,4,Image 1,1,3,
8376.29,,Surface,4,Image 1,1,4,
3528.15,,Surface,4,Image 1,1,5,
14419.8,,Surface,4,Image 1,1,6,
3026.2,,Surface,4,Image 1,1,7,
6811.87,,Surface,4,Image 1,1,8,
12234.4,,Surface,4,Image 1,1,9,
14215.7,,Surface,4,Image 1,1,10,
16499.9,,Surface,4,Image 1,1,11,
3517.13,,Surface,4,Image 1,1,12,
14969.7,,Surface,4,Image 1,1,13,
2748.5,,Surface,4,Image 1,1,14,
11665,,Surface,4,Image 1,1,15,
13382.3,,Surface,4,Image 1,1,16,
