
Intensity Sum Ch=6 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
4.09549e+07,,Surface,6,Image 1,1,0,
2.0075e+08,,Surface,6,Image 1,1,1,
0,,Surface,6,Image 1,1,2,
9.06713e+06,,Surface,6,Image 1,1,3,
1.27217e+06,,Surface,6,Image 1,1,4,
2.10913e+07,,Surface,6,Image 1,1,5,
2.30295e+06,,Surface,6,Image 1,1,6,
3.61079e+06,,Surface,6,Image 1,1,7,
1.53192e+06,,Surface,6,Image 1,1,8,
1.12471e+08,,Surface,6,Image 1,1,9,
2.74915e+06,,Surface,6,Image 1,1,10,
1.44022e+07,,Surface,6,Image 1,1,11,
549581,,Surface,6,Image 1,1,12,
6.32201e+06,,Surface,6,Image 1,1,13,
9.30465e+07,,Surface,6,Image 1,1,14,
2.48927e+06,,Surface,6,Image 1,1,15,
2.11064e+07,,Surface,6,Image 1,1,16,
4.20893e+06,,Surface,6,Image 1,1,17,
