
Intensity StdDev Ch=7 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
0,,Surface,7,Image 1,1,0,
152.119,,Surface,7,Image 1,1,1,
0,,Surface,7,Image 1,1,2,
0,,Surface,7,Image 1,1,3,
0,,Surface,7,Image 1,1,4,
106.767,,Surface,7,Image 1,1,5,
0,,Surface,7,Image 1,1,6,
156.685,,Surface,7,Image 1,1,7,
0,,Surface,7,Image 1,1,8,
340.383,,Surface,7,Image 1,1,9,
498.566,,Surface,7,Image 1,1,10,
0,,Surface,7,Image 1,1,11,
0,,Surface,7,Image 1,1,12,
0,,Surface,7,Image 1,1,13,
439.984,,Surface,7,Image 1,1,14,
0,,Surface,7,Image 1,1,15,
0,,Surface,7,Image 1,1,16,
0,,Surface,7,Image 1,1,17,
