
Intensity StdDev Ch=8 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
0,,Surface,8,Image 1,1,0,
688.52,,Surface,8,Image 1,1,1,
1221.38,,Surface,8,Image 1,1,2,
0,,Surface,8,Image 1,1,3,
45.565,,Surface,8,Image 1,1,4,
0,,Surface,8,Image 1,1,5,
972.605,,Surface,8,Image 1,1,6,
0,,Surface,8,Image 1,1,7,
1072.43,,Surface,8,Image 1,1,8,
677.279,,Surface,8,Image 1,1,9,
0,,Surface,8,Image 1,1,10,
0,,Surface,8,Image 1,1,11,
0,,Surface,8,Image 1,1,12,
1518.18,,Surface,8,Image 1,1,13,
73.2556,,Surface,8,Image 1,1,14,
0,,Surface,8,Image 1,1,15,
0,,Surface,8,Image 1,1,16,
31.355,,Surface,8,Image 1,1,17,
