
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
487.406,,Surface,6,Image 1,1,0,
605.18,,Surface,6,Image 1,1,1,
0,,Surface,6,Image 1,1,2,
331.528,,Surface,6,Image 1,1,3,
201.338,,Surface,6,Image 1,1,4,
498.635,,Surface,6,Image 1,1,5,
583.835,,Surface,6,Image 1,1,6,
293.524,,Surface,6,Image 1,1,7,
230.226,,Surface,6,Image 1,1,8,
936.467,,Surface,6,Image 1,1,9,
577.902,,Surface,6,Image 1,1,10,
611.246,,Surface,6,Image 1,1,11,
141.667,,Surface,6,Image 1,1,12,
559.345,,Surface,6,Image 1,1,13,
600.697,,Surface,6,Image 1,1,14,
264.426,,Surface,6,Image 1,1,15,
445.051,,Surface,6,Image 1,1,16,
303.711,,Surface,6,Image 1,1,17,
