
Intensity Median Ch=2 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
1364.44,,Surface,2,Image 1,1,0,
1468.95,,Surface,2,Image 1,1,1,
1527.37,,Surface,2,Image 1,1,2,
1112.32,,Surface,2,Image 1,1,3,
2011.99,,Surface,2,Image 1,1,4,
1997.16,,Surface,2,Image 1,1,5,
1861.6,,Surface,2,Image 1,1,6,
2072.83,,Surface,2,Image 1,1,7,
2074.31,,Surface,2,Image 1,1,8,
1712.88,,Surface,2,Image 1,1,9,
1898.68,,Surface,2,Image 1,1,10,
1668.57,,Surface,2,Image 1,1,11,
964.08,,Surface,2,Image 1,1,12,
2028.4,,Surface,2,Image 1,1,13,
1468.42,,Surface,2,Image 1,1,14,
1212.44,,Surface,2,Image 1,1,15,
1280.65,,Surface,2,Image 1,1,16,
1191.16,,Surface,2,Image 1,1,17,
