
Intensity Mean Ch=8 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
0,,Surface,8,Image 1,1,0,
45.7036,,Surface,8,Image 1,1,1,
176.534,,Surface,8,Image 1,1,2,
0,,Surface,8,Image 1,1,3,
0.241265,,Surface,8,Image 1,1,4,
0,,Surface,8,Image 1,1,5,
122.801,,Surface,8,Image 1,1,6,
0,,Surface,8,Image 1,1,7,
151.516,,Surface,8,Image 1,1,8,
46.9058,,Surface,8,Image 1,1,9,
0,,Surface,8,Image 1,1,10,
0,,Surface,8,Image 1,1,11,
0,,Surface,8,Image 1,1,12,
265.988,,Surface,8,Image 1,1,13,
0.574704,,Surface,8,Image 1,1,14,
0,,Surface,8,Image 1,1,15,
0,,Surface,8,Image 1,1,16,
0.125068,,Surface,8,Image 1,1,17,
