
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
3095.58,,Surface,1,Image 1,1,0,
3271.73,,Surface,1,Image 1,1,1,
1834.13,,Surface,1,Image 1,1,2,
1808.14,,Surface,1,Image 1,1,3,
2361.8,,Surface,1,Image 1,1,4,
2720.57,,Surface,1,Image 1,1,5,
2635.78,,Surface,1,Image 1,1,6,
2543.96,,Surface,1,Image 1,1,7,
1990.68,,Surface,1,Image 1,1,8,
4546.21,,Surface,1,Image 1,1,9,
1880.32,,Surface,1,Image 1,1,10,
3308.52,,Surface,1,Image 1,1,11,
1470.86,,Surface,1,Image 1,1,12,
2365.95,,Surface,1,Image 1,1,13,
2779.43,,Surface,1,Image 1,1,14,
1861.37,,Surface,1,Image 1,1,15,
2737.84,,Surface,1,Image 1,1,16,
1615.38,,Surface,1,Image 1,1,17,
