
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1815.58,,Surface,3,Image 1,1,0,
1587.87,,Surface,3,Image 1,1,1,
1269.63,,Surface,3,Image 1,1,2,
1515.25,,Surface,3,Image 1,1,3,
2155.29,,Surface,3,Image 1,1,4,
2387.18,,Surface,3,Image 1,1,5,
4233.55,,Surface,3,Image 1,1,6,
1072,,Surface,3,Image 1,1,7,
1838.03,,Surface,3,Image 1,1,8,
1792.93,,Surface,3,Image 1,1,9,
2683.4,,Surface,3,Image 1,1,10,
2266.27,,Surface,3,Image 1,1,11,
1851.83,,Surface,3,Image 1,1,12,
2329.83,,Surface,3,Image 1,1,13,
2740.92,,Surface,3,Image 1,1,14,
1804.35,,Surface,3,Image 1,1,15,
2505.56,,Surface,3,Image 1,1,16,
2555.5,,Surface,3,Image 1,1,17,
1667.1,,Surface,3,Image 1,1,18,
3237.64,,Surface,3,Image 1,1,19,
1664.06,,Surface,3,Image 1,1,20,
1751.36,,Surface,3,Image 1,1,21,
2300.39,,Surface,3,Image 1,1,22,
1354.34,,Surface,3,Image 1,1,23,
