
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2768.43,,Surface,3,Image 1,1,0,
2264.82,,Surface,3,Image 1,1,1,
1892.77,,Surface,3,Image 1,1,2,
2138.12,,Surface,3,Image 1,1,3,
2475.13,,Surface,3,Image 1,1,4,
2712.62,,Surface,3,Image 1,1,5,
4972.75,,Surface,3,Image 1,1,6,
1658.03,,Surface,3,Image 1,1,7,
2219.57,,Surface,3,Image 1,1,8,
2424.87,,Surface,3,Image 1,1,9,
3538.1,,Surface,3,Image 1,1,10,
2332.33,,Surface,3,Image 1,1,11,
2195.17,,Surface,3,Image 1,1,12,
3392.54,,Surface,3,Image 1,1,13,
2855.5,,Surface,3,Image 1,1,14,
2460.87,,Surface,3,Image 1,1,15,
2579.32,,Surface,3,Image 1,1,16,
3426.81,,Surface,3,Image 1,1,17,
2487.52,,Surface,3,Image 1,1,18,
3361.26,,Surface,3,Image 1,1,19,
2632.08,,Surface,3,Image 1,1,20,
2445.94,,Surface,3,Image 1,1,21,
2787.24,,Surface,3,Image 1,1,22,
2199.36,,Surface,3,Image 1,1,23,
