
Intensity Sum Ch=8 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
0,,Surface,8,Image 1,1,0,
0,,Surface,8,Image 1,1,1,
3725,,Surface,8,Image 1,1,2,
5.79341e+08,,Surface,8,Image 1,1,3,
0,,Surface,8,Image 1,1,4,
1.31528e+07,,Surface,8,Image 1,1,5,
2.39457e+06,,Surface,8,Image 1,1,6,
0,,Surface,8,Image 1,1,7,
2.82666e+06,,Surface,8,Image 1,1,8,
0,,Surface,8,Image 1,1,9,
0,,Surface,8,Image 1,1,10,
7.75367e+06,,Surface,8,Image 1,1,11,
2.15926e+07,,Surface,8,Image 1,1,12,
0,,Surface,8,Image 1,1,13,
20797,,Surface,8,Image 1,1,14,
4.27607e+07,,Surface,8,Image 1,1,15,
307777,,Surface,8,Image 1,1,16,
0,,Surface,8,Image 1,1,17,
9.03619e+07,,Surface,8,Image 1,1,18,
0,,Surface,8,Image 1,1,19,
0,,Surface,8,Image 1,1,20,
0,,Surface,8,Image 1,1,21,
2.47685e+06,,Surface,8,Image 1,1,22,
0,,Surface,8,Image 1,1,23,
