
Intensity Min Ch=2 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
18,,Surface,2,Image 1,1,0,
1,,Surface,2,Image 1,1,1,
19,,Surface,2,Image 1,1,2,
5,,Surface,2,Image 1,1,3,
20,,Surface,2,Image 1,1,4,
19,,Surface,2,Image 1,1,5,
9,,Surface,2,Image 1,1,6,
48,,Surface,2,Image 1,1,7,
43,,Surface,2,Image 1,1,8,
11,,Surface,2,Image 1,1,9,
6,,Surface,2,Image 1,1,10,
5,,Surface,2,Image 1,1,11,
7,,Surface,2,Image 1,1,12,
16,,Surface,2,Image 1,1,13,
21,,Surface,2,Image 1,1,14,
7,,Surface,2,Image 1,1,15,
0,,Surface,2,Image 1,1,16,
9,,Surface,2,Image 1,1,17,
10,,Surface,2,Image 1,1,18,
18,,Surface,2,Image 1,1,19,
12,,Surface,2,Image 1,1,20,
29,,Surface,2,Image 1,1,21,
1,,Surface,2,Image 1,1,22,
0,,Surface,2,Image 1,1,23,
