
Intensity Median Ch=8 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
0,,Surface,8,Image 1,1,0,
0,,Surface,8,Image 1,1,1,
0.93125,,Surface,8,Image 1,1,2,
31.182,,Surface,8,Image 1,1,3,
0,,Surface,8,Image 1,1,4,
9.032,,Surface,8,Image 1,1,5,
4.127,,Surface,8,Image 1,1,6,
0,,Surface,8,Image 1,1,7,
5.581,,Surface,8,Image 1,1,8,
0,,Surface,8,Image 1,1,9,
0,,Surface,8,Image 1,1,10,
9.862,,Surface,8,Image 1,1,11,
29.9883,,Surface,8,Image 1,1,12,
0,,Surface,8,Image 1,1,13,
1.77,,Surface,8,Image 1,1,14,
17.1755,,Surface,8,Image 1,1,15,
3.52,,Surface,8,Image 1,1,16,
0,,Surface,8,Image 1,1,17,
11.744,,Surface,8,Image 1,1,18,
0,,Surface,8,Image 1,1,19,
0,,Surface,8,Image 1,1,20,
0,,Surface,8,Image 1,1,21,
3.708,,Surface,8,Image 1,1,22,
0,,Surface,8,Image 1,1,23,
