
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1233.25,,Surface,1,Image 1,1,0,
1127.21,,Surface,1,Image 1,1,1,
1236.29,,Surface,1,Image 1,1,2,
1950.85,,Surface,1,Image 1,1,3,
1024.66,,Surface,1,Image 1,1,4,
1724.98,,Surface,1,Image 1,1,5,
2181.89,,Surface,1,Image 1,1,6,
1186.62,,Surface,1,Image 1,1,7,
1112.61,,Surface,1,Image 1,1,8,
2835.15,,Surface,1,Image 1,1,9,
1383.14,,Surface,1,Image 1,1,10,
1331.33,,Surface,1,Image 1,1,11,
2300.19,,Surface,1,Image 1,1,12,
2203.19,,Surface,1,Image 1,1,13,
1419.58,,Surface,1,Image 1,1,14,
1811.53,,Surface,1,Image 1,1,15,
1723.3,,Surface,1,Image 1,1,16,
1532.83,,Surface,1,Image 1,1,17,
3224.09,,Surface,1,Image 1,1,18,
1134.95,,Surface,1,Image 1,1,19,
1775.45,,Surface,1,Image 1,1,20,
1088.38,,Surface,1,Image 1,1,21,
2369.1,,Surface,1,Image 1,1,22,
2154.67,,Surface,1,Image 1,1,23,
