
Intensity Sum Ch=3 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
3.79763e+08,,Surface,3,Image 1,1,0,
2.53406e+08,,Surface,3,Image 1,1,1,
3.28622e+08,,Surface,3,Image 1,1,2,
7.81695e+08,,Surface,3,Image 1,1,3,
1.5334e+09,,Surface,3,Image 1,1,4,
1.50104e+09,,Surface,3,Image 1,1,5,
1.24385e+09,,Surface,3,Image 1,1,6,
2.34579e+08,,Surface,3,Image 1,1,7,
2.08151e+08,,Surface,3,Image 1,1,8,
1.7839e+09,,Surface,3,Image 1,1,9,
1.52111e+09,,Surface,3,Image 1,1,10,
2.65523e+08,,Surface,3,Image 1,1,11,
