
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
237.611,339.719,17.4672,um,Surface,Position,1,0,
333.277,242.922,13.7699,um,Surface,Position,1,1,
259.876,283.621,11.3381,um,Surface,Position,1,2,
274.005,233.716,8.90066,um,Surface,Position,1,3,
206.196,244.187,14.7291,um,Surface,Position,1,4,
143.811,290.266,16.5695,um,Surface,Position,1,5,
170.954,221.753,14.8641,um,Surface,Position,1,6,
71.5714,333.879,15.1641,um,Surface,Position,1,7,
104.509,266.073,7.90665,um,Surface,Position,1,8,
161.234,182.45,8.79328,um,Surface,Position,1,9,
7.3022,333.65,8.92013,um,Surface,Position,1,10,
206.575,115.432,16.3803,um,Surface,Position,1,11,
37.9588,261.31,7.68885,um,Surface,Position,1,12,
245.413,7.06288,4.4051,um,Surface,Position,1,13,
84.2121,191.57,7.86744,um,Surface,Position,1,14,
19.3987,187.445,19.3795,um,Surface,Position,1,15,
91.4766,90.0527,10.4541,um,Surface,Position,1,16,
26.7997,141.353,8.94407,um,Surface,Position,1,17,
