
Intensity StdDev Ch=4 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
7316.04,,Surface,4,Image 1,1,0,
4985.26,,Surface,4,Image 1,1,1,
5525.28,,Surface,4,Image 1,1,2,
6308.24,,Surface,4,Image 1,1,3,
6564.91,,Surface,4,Image 1,1,4,
8556.41,,Surface,4,Image 1,1,5,
6762.43,,Surface,4,Image 1,1,6,
7947.78,,Surface,4,Image 1,1,7,
5814.4,,Surface,4,Image 1,1,8,
6518.92,,Surface,4,Image 1,1,9,
11114.6,,Surface,4,Image 1,1,10,
2171.11,,Surface,4,Image 1,1,11,
3170.74,,Surface,4,Image 1,1,12,
4973.19,,Surface,4,Image 1,1,13,
8185.85,,Surface,4,Image 1,1,14,
3633.85,,Surface,4,Image 1,1,15,
6636.74,,Surface,4,Image 1,1,16,
9820.71,,Surface,4,Image 1,1,17,
