
Intensity Sum Ch=1 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
2.36615e+08,,Surface,1,Image 1,1,0,
6.64587e+08,,Surface,1,Image 1,1,1,
1.56242e+08,,Surface,1,Image 1,1,2,
6.80585e+08,,Surface,1,Image 1,1,3,
2.96018e+08,,Surface,1,Image 1,1,4,
2.84446e+08,,Surface,1,Image 1,1,5,
2.17806e+08,,Surface,1,Image 1,1,6,
1.15961e+09,,Surface,1,Image 1,1,7,
2.20583e+08,,Surface,1,Image 1,1,8,
6.83868e+07,,Surface,1,Image 1,1,9,
3.77182e+08,,Surface,1,Image 1,1,10,
6.16139e+07,,Surface,1,Image 1,1,11,
9.34067e+07,,Surface,1,Image 1,1,12,
5.62636e+07,,Surface,1,Image 1,1,13,
1.04738e+09,,Surface,1,Image 1,1,14,
1.26541e+08,,Surface,1,Image 1,1,15,
2.50724e+09,,Surface,1,Image 1,1,16,
2.04823e+09,,Surface,1,Image 1,1,17,
