
Intensity Sum Ch=7 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
32527,,Surface,7,Image 1,1,0,
2.81003e+06,,Surface,7,Image 1,1,1,
1.50198e+06,,Surface,7,Image 1,1,2,
1.94892e+06,,Surface,7,Image 1,1,3,
0,,Surface,7,Image 1,1,4,
2.20031e+07,,Surface,7,Image 1,1,5,
903624,,Surface,7,Image 1,1,6,
3.2151e+07,,Surface,7,Image 1,1,7,
67959,,Surface,7,Image 1,1,8,
0,,Surface,7,Image 1,1,9,
4.59265e+07,,Surface,7,Image 1,1,10,
0,,Surface,7,Image 1,1,11,
3.22855e+06,,Surface,7,Image 1,1,12,
0,,Surface,7,Image 1,1,13,
1.87575e+07,,Surface,7,Image 1,1,14,
846444,,Surface,7,Image 1,1,15,
8.064e+07,,Surface,7,Image 1,1,16,
1.42548e+08,,Surface,7,Image 1,1,17,
