
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
495.468,,Surface,6,Image 1,1,0,
428.843,,Surface,6,Image 1,1,1,
500.726,,Surface,6,Image 1,1,2,
471.545,,Surface,6,Image 1,1,3,
446.484,,Surface,6,Image 1,1,4,
621.722,,Surface,6,Image 1,1,5,
450.013,,Surface,6,Image 1,1,6,
568.767,,Surface,6,Image 1,1,7,
571.371,,Surface,6,Image 1,1,8,
407.386,,Surface,6,Image 1,1,9,
593.034,,Surface,6,Image 1,1,10,
248.469,,Surface,6,Image 1,1,11,
686.629,,Surface,6,Image 1,1,12,
331.241,,Surface,6,Image 1,1,13,
567.774,,Surface,6,Image 1,1,14,
523.365,,Surface,6,Image 1,1,15,
602.801,,Surface,6,Image 1,1,16,
773.849,,Surface,6,Image 1,1,17,
