
Intensity Sum Ch=2 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.15508e+08,,Surface,2,Image 1,1,0,
2.66246e+08,,Surface,2,Image 1,1,1,
3.33208e+07,,Surface,2,Image 1,1,2,
2.55626e+08,,Surface,2,Image 1,1,3,
1.16282e+08,,Surface,2,Image 1,1,4,
8.463e+07,,Surface,2,Image 1,1,5,
9.84289e+07,,Surface,2,Image 1,1,6,
4.32458e+08,,Surface,2,Image 1,1,7,
8.1579e+07,,Surface,2,Image 1,1,8,
3.03322e+07,,Surface,2,Image 1,1,9,
1.45856e+08,,Surface,2,Image 1,1,10,
3.04353e+07,,Surface,2,Image 1,1,11,
4.20956e+07,,Surface,2,Image 1,1,12,
4.59489e+07,,Surface,2,Image 1,1,13,
3.67929e+08,,Surface,2,Image 1,1,14,
5.51087e+07,,Surface,2,Image 1,1,15,
1.00641e+09,,Surface,2,Image 1,1,16,
8.04527e+08,,Surface,2,Image 1,1,17,
