
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
410.026,,Surface,2,Image 1,1,0,
349.508,,Surface,2,Image 1,1,1,
424.679,,Surface,2,Image 1,1,2,
379.372,,Surface,2,Image 1,1,3,
365.756,,Surface,2,Image 1,1,4,
605.321,,Surface,2,Image 1,1,5,
373.311,,Surface,2,Image 1,1,6,
491.449,,Surface,2,Image 1,1,7,
487.131,,Surface,2,Image 1,1,8,
345.208,,Surface,2,Image 1,1,9,
559.323,,Surface,2,Image 1,1,10,
221.933,,Surface,2,Image 1,1,11,
530.28,,Surface,2,Image 1,1,12,
267.573,,Surface,2,Image 1,1,13,
465.035,,Surface,2,Image 1,1,14,
423.222,,Surface,2,Image 1,1,15,
529.115,,Surface,2,Image 1,1,16,
761.139,,Surface,2,Image 1,1,17,
