
Intensity Median Ch=1 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
1296.11,,Surface,1,Image 1,1,0,
1202.6,,Surface,1,Image 1,1,1,
2653.3,,Surface,1,Image 1,1,2,
1504.32,,Surface,1,Image 1,1,3,
1475.26,,Surface,1,Image 1,1,4,
2438.56,,Surface,1,Image 1,1,5,
1337.15,,Surface,1,Image 1,1,6,
1811.92,,Surface,1,Image 1,1,7,
2125.32,,Surface,1,Image 1,1,8,
1394.4,,Surface,1,Image 1,1,9,
1956,,Surface,1,Image 1,1,10,
603.4,,Surface,1,Image 1,1,11,
1867.89,,Surface,1,Image 1,1,12,
432.6,,Surface,1,Image 1,1,13,
1764.39,,Surface,1,Image 1,1,14,
1192.86,,Surface,1,Image 1,1,15,
1490.02,,Surface,1,Image 1,1,16,
1719.82,,Surface,1,Image 1,1,17,
