
Intensity Mean Ch=8 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
0,,Surface,8,Image 1,1,0,
0,,Surface,8,Image 1,1,1,
188.761,,Surface,8,Image 1,1,2,
0,,Surface,8,Image 1,1,3,
1.89488,,Surface,8,Image 1,1,4,
0,,Surface,8,Image 1,1,5,
0,,Surface,8,Image 1,1,6,
0,,Surface,8,Image 1,1,7,
0.642795,,Surface,8,Image 1,1,8,
88.038,,Surface,8,Image 1,1,9,
0.169066,,Surface,8,Image 1,1,10,
0,,Surface,8,Image 1,1,11,
22.0604,,Surface,8,Image 1,1,12,
55.2257,,Surface,8,Image 1,1,13,
0,,Surface,8,Image 1,1,14,
11.7213,,Surface,8,Image 1,1,15,
13.0774,,Surface,8,Image 1,1,16,
44.6602,,Surface,8,Image 1,1,17,
0,,Surface,8,Image 1,1,18,
