
Intensity Min Ch=2 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
30,,Surface,2,Image 1,1,0,
17,,Surface,2,Image 1,1,1,
20,,Surface,2,Image 1,1,2,
48,,Surface,2,Image 1,1,3,
29,,Surface,2,Image 1,1,4,
18,,Surface,2,Image 1,1,5,
12,,Surface,2,Image 1,1,6,
28,,Surface,2,Image 1,1,7,
33,,Surface,2,Image 1,1,8,
0,,Surface,2,Image 1,1,9,
14,,Surface,2,Image 1,1,10,
45,,Surface,2,Image 1,1,11,
2,,Surface,2,Image 1,1,12,
0,,Surface,2,Image 1,1,13,
33,,Surface,2,Image 1,1,14,
25,,Surface,2,Image 1,1,15,
48,,Surface,2,Image 1,1,16,
19,,Surface,2,Image 1,1,17,
32,,Surface,2,Image 1,1,18,
