
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
543.964,,Surface,6,Image 1,1,0,
669.897,,Surface,6,Image 1,1,1,
503.777,,Surface,6,Image 1,1,2,
766.427,,Surface,6,Image 1,1,3,
654.406,,Surface,6,Image 1,1,4,
734.762,,Surface,6,Image 1,1,5,
516.399,,Surface,6,Image 1,1,6,
753.941,,Surface,6,Image 1,1,7,
274.106,,Surface,6,Image 1,1,8,
560.236,,Surface,6,Image 1,1,9,
482.474,,Surface,6,Image 1,1,10,
422.461,,Surface,6,Image 1,1,11,
519.203,,Surface,6,Image 1,1,12,
404.112,,Surface,6,Image 1,1,13,
661.334,,Surface,6,Image 1,1,14,
760.429,,Surface,6,Image 1,1,15,
470.983,,Surface,6,Image 1,1,16,
674.182,,Surface,6,Image 1,1,17,
586.85,,Surface,6,Image 1,1,18,
