
Intensity StdDev Ch=8 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
0,,Surface,8,Image 1,1,0,
0,,Surface,8,Image 1,1,1,
1697.22,,Surface,8,Image 1,1,2,
0,,Surface,8,Image 1,1,3,
98.6377,,Surface,8,Image 1,1,4,
0,,Surface,8,Image 1,1,5,
0,,Surface,8,Image 1,1,6,
0,,Surface,8,Image 1,1,7,
57.4764,,Surface,8,Image 1,1,8,
1145.35,,Surface,8,Image 1,1,9,
28.1292,,Surface,8,Image 1,1,10,
0,,Surface,8,Image 1,1,11,
389.252,,Surface,8,Image 1,1,12,
606.178,,Surface,8,Image 1,1,13,
0,,Surface,8,Image 1,1,14,
307.092,,Surface,8,Image 1,1,15,
284.32,,Surface,8,Image 1,1,16,
660.219,,Surface,8,Image 1,1,17,
0,,Surface,8,Image 1,1,18,
