
Intensity Sum Ch=4 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
2.6031e+09,,Surface,4,Image 1,1,0,
9.12331e+08,,Surface,4,Image 1,1,1,
2.72277e+09,,Surface,4,Image 1,1,2,
1.03798e+09,,Surface,4,Image 1,1,3,
3.05835e+09,,Surface,4,Image 1,1,4,
9.15993e+08,,Surface,4,Image 1,1,5,
4.44422e+08,,Surface,4,Image 1,1,6,
5.94232e+08,,Surface,4,Image 1,1,7,
7.45536e+08,,Surface,4,Image 1,1,8,
1.8387e+10,,Surface,4,Image 1,1,9,
1.77148e+09,,Surface,4,Image 1,1,10,
5.25361e+08,,Surface,4,Image 1,1,11,
5.91068e+09,,Surface,4,Image 1,1,12,
1.39803e+10,,Surface,4,Image 1,1,13,
4.80714e+08,,Surface,4,Image 1,1,14,
5.52569e+08,,Surface,4,Image 1,1,15,
7.73508e+08,,Surface,4,Image 1,1,16,
1.51455e+10,,Surface,4,Image 1,1,17,
1.83143e+09,,Surface,4,Image 1,1,18,
