
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2380.42,,Surface,3,Image 1,1,0,
3110.77,,Surface,3,Image 1,1,1,
2984.62,,Surface,3,Image 1,1,2,
4332.83,,Surface,3,Image 1,1,3,
3029.54,,Surface,3,Image 1,1,4,
3033.87,,Surface,3,Image 1,1,5,
3062.61,,Surface,3,Image 1,1,6,
4264.81,,Surface,3,Image 1,1,7,
1681.36,,Surface,3,Image 1,1,8,
2459.72,,Surface,3,Image 1,1,9,
3325.74,,Surface,3,Image 1,1,10,
2644.08,,Surface,3,Image 1,1,11,
2775.26,,Surface,3,Image 1,1,12,
2179.97,,Surface,3,Image 1,1,13,
2695.89,,Surface,3,Image 1,1,14,
3746.75,,Surface,3,Image 1,1,15,
2013.14,,Surface,3,Image 1,1,16,
2675.77,,Surface,3,Image 1,1,17,
2759.65,,Surface,3,Image 1,1,18,
