
Intensity Sum Ch=2 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
5.8076e+07,,Surface,2,Image 1,1,0,
4.81514e+08,,Surface,2,Image 1,1,1,
3.207e+08,,Surface,2,Image 1,1,2,
3.1186e+08,,Surface,2,Image 1,1,3,
8.20561e+07,,Surface,2,Image 1,1,4,
2.92606e+08,,Surface,2,Image 1,1,5,
1.303e+08,,Surface,2,Image 1,1,6,
6.61207e+08,,Surface,2,Image 1,1,7,
4.14641e+08,,Surface,2,Image 1,1,8,
1.01459e+08,,Surface,2,Image 1,1,9,
3.41869e+08,,Surface,2,Image 1,1,10,
1.3937e+08,,Surface,2,Image 1,1,11,
