
Intensity Sum Ch=8 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
4.1308e+06,,Surface,8,Image 1,1,0,
5.40099e+07,,Surface,8,Image 1,1,1,
7.4702e+06,,Surface,8,Image 1,1,2,
1.423e+06,,Surface,8,Image 1,1,3,
2.20479e+06,,Surface,8,Image 1,1,4,
2.61576e+07,,Surface,8,Image 1,1,5,
8.42581e+06,,Surface,8,Image 1,1,6,
2.76736e+07,,Surface,8,Image 1,1,7,
3.85137e+06,,Surface,8,Image 1,1,8,
4.69365e+06,,Surface,8,Image 1,1,9,
8.65742e+06,,Surface,8,Image 1,1,10,
1.06222e+07,,Surface,8,Image 1,1,11,
