
Intensity Sum Ch=6 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
2.87308e+07,,Surface,6,Image 1,1,0,
1.78656e+08,,Surface,6,Image 1,1,1,
1.74084e+08,,Surface,6,Image 1,1,2,
1.72488e+08,,Surface,6,Image 1,1,3,
4.79997e+07,,Surface,6,Image 1,1,4,
1.47993e+08,,Surface,6,Image 1,1,5,
7.61285e+07,,Surface,6,Image 1,1,6,
3.00457e+08,,Surface,6,Image 1,1,7,
3.02594e+08,,Surface,6,Image 1,1,8,
6.71453e+07,,Surface,6,Image 1,1,9,
2.14878e+08,,Surface,6,Image 1,1,10,
8.87488e+07,,Surface,6,Image 1,1,11,
