
Intensity Sum Ch=1 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.21082e+08,,Surface,1,Image 1,1,0,
8.60306e+08,,Surface,1,Image 1,1,1,
4.72798e+08,,Surface,1,Image 1,1,2,
5.78598e+08,,Surface,1,Image 1,1,3,
1.26668e+08,,Surface,1,Image 1,1,4,
6.91699e+08,,Surface,1,Image 1,1,5,
1.92369e+08,,Surface,1,Image 1,1,6,
1.19872e+09,,Surface,1,Image 1,1,7,
8.9479e+08,,Surface,1,Image 1,1,8,
3.75371e+08,,Surface,1,Image 1,1,9,
1.10182e+09,,Surface,1,Image 1,1,10,
4.63647e+08,,Surface,1,Image 1,1,11,
