
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1534.06,,Surface,3,Image 1,1,0,
3459.72,,Surface,3,Image 1,1,1,
2995.5,,Surface,3,Image 1,1,2,
1759.69,,Surface,3,Image 1,1,3,
2057.46,,Surface,3,Image 1,1,4,
2081.71,,Surface,3,Image 1,1,5,
1774.01,,Surface,3,Image 1,1,6,
2089.53,,Surface,3,Image 1,1,7,
737.699,,Surface,3,Image 1,1,8,
3534.25,,Surface,3,Image 1,1,9,
1666.25,,Surface,3,Image 1,1,10,
4288.46,,Surface,3,Image 1,1,11,
2079.06,,Surface,3,Image 1,1,12,
2430.76,,Surface,3,Image 1,1,13,
2252.86,,Surface,3,Image 1,1,14,
1926.02,,Surface,3,Image 1,1,15,
