
Intensity Sum Ch=8 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
3.31656e+08,,Surface,8,Image 1,1,0,
0,,Surface,8,Image 1,1,1,
2.65182e+07,,Surface,8,Image 1,1,2,
2.14188e+07,,Surface,8,Image 1,1,3,
375882,,Surface,8,Image 1,1,4,
1.15134e+07,,Surface,8,Image 1,1,5,
2.89445e+07,,Surface,8,Image 1,1,6,
1.27535e+07,,Surface,8,Image 1,1,7,
5.53052e+06,,Surface,8,Image 1,1,8,
0,,Surface,8,Image 1,1,9,
5.61668e+07,,Surface,8,Image 1,1,10,
0,,Surface,8,Image 1,1,11,
1.0519e+06,,Surface,8,Image 1,1,12,
3.69273e+08,,Surface,8,Image 1,1,13,
6.27913e+08,,Surface,8,Image 1,1,14,
0,,Surface,8,Image 1,1,15,
