
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
21,,Surface,3,Image 1,1,0,
245,,Surface,3,Image 1,1,1,
114,,Surface,3,Image 1,1,2,
115,,Surface,3,Image 1,1,3,
192,,Surface,3,Image 1,1,4,
102,,Surface,3,Image 1,1,5,
94,,Surface,3,Image 1,1,6,
158,,Surface,3,Image 1,1,7,
92,,Surface,3,Image 1,1,8,
164,,Surface,3,Image 1,1,9,
85,,Surface,3,Image 1,1,10,
225,,Surface,3,Image 1,1,11,
176,,Surface,3,Image 1,1,12,
122,,Surface,3,Image 1,1,13,
96,,Surface,3,Image 1,1,14,
177,,Surface,3,Image 1,1,15,
