
Intensity Sum Ch=2 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.11374e+09,,Surface,2,Image 1,1,0,
3.79854e+07,,Surface,2,Image 1,1,1,
9.09272e+08,,Surface,2,Image 1,1,2,
2.75512e+08,,Surface,2,Image 1,1,3,
5.06206e+07,,Surface,2,Image 1,1,4,
5.67258e+08,,Surface,2,Image 1,1,5,
1.64152e+08,,Surface,2,Image 1,1,6,
6.24258e+07,,Surface,2,Image 1,1,7,
7.24833e+07,,Surface,2,Image 1,1,8,
5.47027e+07,,Surface,2,Image 1,1,9,
1.33282e+09,,Surface,2,Image 1,1,10,
4.63134e+07,,Surface,2,Image 1,1,11,
1.06944e+08,,Surface,2,Image 1,1,12,
2.05914e+09,,Surface,2,Image 1,1,13,
1.86746e+09,,Surface,2,Image 1,1,14,
1.15184e+08,,Surface,2,Image 1,1,15,
