
Intensity StdDev Ch=7 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
419.36,,Surface,7,Image 1,1,0,
0,,Surface,7,Image 1,1,1,
413.403,,Surface,7,Image 1,1,2,
104.263,,Surface,7,Image 1,1,3,
83.9811,,Surface,7,Image 1,1,4,
365.734,,Surface,7,Image 1,1,5,
686.885,,Surface,7,Image 1,1,6,
437.632,,Surface,7,Image 1,1,7,
0,,Surface,7,Image 1,1,8,
0,,Surface,7,Image 1,1,9,
241.982,,Surface,7,Image 1,1,10,
0,,Surface,7,Image 1,1,11,
0,,Surface,7,Image 1,1,12,
697.537,,Surface,7,Image 1,1,13,
2693.19,,Surface,7,Image 1,1,14,
17.4985,,Surface,7,Image 1,1,15,
