
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
5629.38,,Surface,3,Image 1,1,0,
2974.33,,Surface,3,Image 1,1,1,
5641.5,,Surface,3,Image 1,1,2,
4735.63,,Surface,3,Image 1,1,3,
4141.56,,Surface,3,Image 1,1,4,
3515.81,,Surface,3,Image 1,1,5,
6979.02,,Surface,3,Image 1,1,6,
5599.89,,Surface,3,Image 1,1,7,
3583.04,,Surface,3,Image 1,1,8,
3603.78,,Surface,3,Image 1,1,9,
7611.04,,Surface,3,Image 1,1,10,
4748.62,,Surface,3,Image 1,1,11,
4146.13,,Surface,3,Image 1,1,12,
