
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1398.45,,Surface,1,Image 1,1,0,
1037.63,,Surface,1,Image 1,1,1,
1435.78,,Surface,1,Image 1,1,2,
1362.43,,Surface,1,Image 1,1,3,
1591.42,,Surface,1,Image 1,1,4,
2410.98,,Surface,1,Image 1,1,5,
4322.29,,Surface,1,Image 1,1,6,
2745.33,,Surface,1,Image 1,1,7,
1528.58,,Surface,1,Image 1,1,8,
1808.69,,Surface,1,Image 1,1,9,
2301.48,,Surface,1,Image 1,1,10,
1604.71,,Surface,1,Image 1,1,11,
1696.43,,Surface,1,Image 1,1,12,
