
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1207,,Surface,2,Image 1,1,0,
825.045,,Surface,2,Image 1,1,1,
1117.59,,Surface,2,Image 1,1,2,
910.724,,Surface,2,Image 1,1,3,
1036.86,,Surface,2,Image 1,1,4,
1036.89,,Surface,2,Image 1,1,5,
1039.73,,Surface,2,Image 1,1,6,
1375.17,,Surface,2,Image 1,1,7,
929.292,,Surface,2,Image 1,1,8,
1077.93,,Surface,2,Image 1,1,9,
866.153,,Surface,2,Image 1,1,10,
967.558,,Surface,2,Image 1,1,11,
945.719,,Surface,2,Image 1,1,12,
