
Intensity StdDev Ch=7 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
0,,Surface,7,Image 1,1,0,
0,,Surface,7,Image 1,1,1,
0,,Surface,7,Image 1,1,2,
0,,Surface,7,Image 1,1,3,
0,,Surface,7,Image 1,1,4,
741.024,,Surface,7,Image 1,1,5,
451.387,,Surface,7,Image 1,1,6,
0,,Surface,7,Image 1,1,7,
0,,Surface,7,Image 1,1,8,
677.019,,Surface,7,Image 1,1,9,
195.752,,Surface,7,Image 1,1,10,
0,,Surface,7,Image 1,1,11,
0,,Surface,7,Image 1,1,12,
29.5881,,Surface,7,Image 1,1,13,
37.5091,,Surface,7,Image 1,1,14,
0,,Surface,7,Image 1,1,15,
2290.89,,Surface,7,Image 1,1,16,
525.297,,Surface,7,Image 1,1,17,
310.564,,Surface,7,Image 1,1,18,
131.167,,Surface,7,Image 1,1,19,
141.913,,Surface,7,Image 1,1,20,
