
Intensity Sum Ch=7 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
0,,Surface,7,Image 1,1,0,
0,,Surface,7,Image 1,1,1,
0,,Surface,7,Image 1,1,2,
0,,Surface,7,Image 1,1,3,
0,,Surface,7,Image 1,1,4,
3.57145e+06,,Surface,7,Image 1,1,5,
3.05455e+06,,Surface,7,Image 1,1,6,
0,,Surface,7,Image 1,1,7,
0,,Surface,7,Image 1,1,8,
2.03185e+07,,Surface,7,Image 1,1,9,
2.43458e+06,,Surface,7,Image 1,1,10,
0,,Surface,7,Image 1,1,11,
0,,Surface,7,Image 1,1,12,
43320,,Surface,7,Image 1,1,13,
92762,,Surface,7,Image 1,1,14,
0,,Surface,7,Image 1,1,15,
9.38325e+07,,Surface,7,Image 1,1,16,
1.695e+06,,Surface,7,Image 1,1,17,
7.05726e+06,,Surface,7,Image 1,1,18,
203283,,Surface,7,Image 1,1,19,
1.81724e+06,,Surface,7,Image 1,1,20,
