
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1659.24,,Surface,1,Image 1,1,0,
2312.34,,Surface,1,Image 1,1,1,
1909.23,,Surface,1,Image 1,1,2,
1241.14,,Surface,1,Image 1,1,3,
2077.38,,Surface,1,Image 1,1,4,
3271.7,,Surface,1,Image 1,1,5,
1542.74,,Surface,1,Image 1,1,6,
849.948,,Surface,1,Image 1,1,7,
2737.57,,Surface,1,Image 1,1,8,
1205.02,,Surface,1,Image 1,1,9,
2409.3,,Surface,1,Image 1,1,10,
875.289,,Surface,1,Image 1,1,11,
921.361,,Surface,1,Image 1,1,12,
2029.27,,Surface,1,Image 1,1,13,
1209.01,,Surface,1,Image 1,1,14,
1157.14,,Surface,1,Image 1,1,15,
1934.48,,Surface,1,Image 1,1,16,
1462.97,,Surface,1,Image 1,1,17,
1705.79,,Surface,1,Image 1,1,18,
2149.24,,Surface,1,Image 1,1,19,
1507.44,,Surface,1,Image 1,1,20,
