
Intensity StdDev Ch=4 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
6966.75,,Surface,4,Image 1,1,0,
13229.4,,Surface,4,Image 1,1,1,
14584.6,,Surface,4,Image 1,1,2,
8604.47,,Surface,4,Image 1,1,3,
9013.85,,Surface,4,Image 1,1,4,
4492.27,,Surface,4,Image 1,1,5,
8603.61,,Surface,4,Image 1,1,6,
3192.71,,Surface,4,Image 1,1,7,
11525.1,,Surface,4,Image 1,1,8,
8762.66,,Surface,4,Image 1,1,9,
11622.8,,Surface,4,Image 1,1,10,
9216.49,,Surface,4,Image 1,1,11,
6630.49,,Surface,4,Image 1,1,12,
7913.67,,Surface,4,Image 1,1,13,
12258.3,,Surface,4,Image 1,1,14,
3422.51,,Surface,4,Image 1,1,15,
7652.34,,Surface,4,Image 1,1,16,
6902.73,,Surface,4,Image 1,1,17,
11590.9,,Surface,4,Image 1,1,18,
9234.69,,Surface,4,Image 1,1,19,
9948.78,,Surface,4,Image 1,1,20,
