
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
10480.5,,Surface,4,Image 1,1,0,
15305.7,,Surface,4,Image 1,1,1,
15980.2,,Surface,4,Image 1,1,2,
12440.6,,Surface,4,Image 1,1,3,
11573.8,,Surface,4,Image 1,1,4,
8520.6,,Surface,4,Image 1,1,5,
10970.4,,Surface,4,Image 1,1,6,
8031.56,,Surface,4,Image 1,1,7,
14916.5,,Surface,4,Image 1,1,8,
11880.9,,Surface,4,Image 1,1,9,
12994.3,,Surface,4,Image 1,1,10,
13442.8,,Surface,4,Image 1,1,11,
10852,,Surface,4,Image 1,1,12,
12127.5,,Surface,4,Image 1,1,13,
14150.2,,Surface,4,Image 1,1,14,
7769.31,,Surface,4,Image 1,1,15,
10746,,Surface,4,Image 1,1,16,
10703.6,,Surface,4,Image 1,1,17,
13063.4,,Surface,4,Image 1,1,18,
12856,,Surface,4,Image 1,1,19,
14452.2,,Surface,4,Image 1,1,20,
