
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
332.018,252.857,33.1075,um,Surface,Position,1,0,
274.516,324.519,34.7133,um,Surface,Position,1,1,
299.883,241.373,32.8099,um,Surface,Position,1,2,
336.526,212.708,45.8003,um,Surface,Position,1,3,
237.701,280.413,42.5633,um,Surface,Position,1,4,
198.309,263.506,34.5124,um,Surface,Position,1,5,
250.779,201.591,34.222,um,Surface,Position,1,6,
54.6506,339.788,49.5889,um,Surface,Position,1,7,
270.621,104.829,36.6458,um,Surface,Position,1,8,
257.244,144.626,36.6652,um,Surface,Position,1,9,
167.609,210.263,37.1034,um,Surface,Position,1,10,
16.2766,337.162,45.2231,um,Surface,Position,1,11,
105.242,210.497,49.1401,um,Surface,Position,1,12,
304.75,16.6214,33.9348,um,Surface,Position,1,13,
171.618,142.783,36.2335,um,Surface,Position,1,14,
85.9562,174.155,37.7773,um,Surface,Position,1,15,
199.406,56.0481,34.4373,um,Surface,Position,1,16,
47.0118,158.122,34.1099,um,Surface,Position,1,17,
114.878,80.1341,32.2122,um,Surface,Position,1,18,
106.764,39.4645,36.2087,um,Surface,Position,1,19,
16.6825,68.4009,36.3274,um,Surface,Position,1,20,
