
Intensity Sum Ch=5 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
4.13715e+07,,Surface,5,Image 1,1,0,
5.52245e+08,,Surface,5,Image 1,1,1,
3.00646e+08,,Surface,5,Image 1,1,2,
1.64181e+08,,Surface,5,Image 1,1,3,
3.1831e+08,,Surface,5,Image 1,1,4,
6.87304e+07,,Surface,5,Image 1,1,5,
1.00112e+08,,Surface,5,Image 1,1,6,
3.70416e+07,,Surface,5,Image 1,1,7,
1.95014e+08,,Surface,5,Image 1,1,8,
2.82211e+08,,Surface,5,Image 1,1,9,
5.96139e+08,,Surface,5,Image 1,1,10,
2.11651e+07,,Surface,5,Image 1,1,11,
5.49101e+07,,Surface,5,Image 1,1,12,
2.35249e+08,,Surface,5,Image 1,1,13,
2.42784e+08,,Surface,5,Image 1,1,14,
2.74989e+07,,Surface,5,Image 1,1,15,
3.16234e+08,,Surface,5,Image 1,1,16,
5.44396e+07,,Surface,5,Image 1,1,17,
5.46272e+08,,Surface,5,Image 1,1,18,
1.06324e+08,,Surface,5,Image 1,1,19,
5.3361e+08,,Surface,5,Image 1,1,20,
