
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
918.065,,Surface,6,Image 1,1,0,
864.756,,Surface,6,Image 1,1,1,
921.575,,Surface,6,Image 1,1,2,
486.164,,Surface,6,Image 1,1,3,
749.613,,Surface,6,Image 1,1,4,
1197.57,,Surface,6,Image 1,1,5,
918.682,,Surface,6,Image 1,1,6,
561.068,,Surface,6,Image 1,1,7,
790.628,,Surface,6,Image 1,1,8,
912.038,,Surface,6,Image 1,1,9,
899.565,,Surface,6,Image 1,1,10,
545.649,,Surface,6,Image 1,1,11,
619.236,,Surface,6,Image 1,1,12,
629.85,,Surface,6,Image 1,1,13,
783.945,,Surface,6,Image 1,1,14,
829.583,,Surface,6,Image 1,1,15,
1444.21,,Surface,6,Image 1,1,16,
1315.16,,Surface,6,Image 1,1,17,
862.515,,Surface,6,Image 1,1,18,
851.182,,Surface,6,Image 1,1,19,
607.415,,Surface,6,Image 1,1,20,
