
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
171,,Surface,3,Image 1,1,0,
200,,Surface,3,Image 1,1,1,
157,,Surface,3,Image 1,1,2,
111,,Surface,3,Image 1,1,3,
320,,Surface,3,Image 1,1,4,
366,,Surface,3,Image 1,1,5,
149,,Surface,3,Image 1,1,6,
153,,Surface,3,Image 1,1,7,
406,,Surface,3,Image 1,1,8,
112,,Surface,3,Image 1,1,9,
238,,Surface,3,Image 1,1,10,
248,,Surface,3,Image 1,1,11,
161,,Surface,3,Image 1,1,12,
209,,Surface,3,Image 1,1,13,
264,,Surface,3,Image 1,1,14,
463,,Surface,3,Image 1,1,15,
273,,Surface,3,Image 1,1,16,
499,,Surface,3,Image 1,1,17,
113,,Surface,3,Image 1,1,18,
204,,Surface,3,Image 1,1,19,
173,,Surface,3,Image 1,1,20,
