
Intensity StdDev Ch=4 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
7572.07,,Surface,4,Image 1,1,0,
2038,,Surface,4,Image 1,1,1,
4839.83,,Surface,4,Image 1,1,2,
7071.39,,Surface,4,Image 1,1,3,
1836.57,,Surface,4,Image 1,1,4,
2179.29,,Surface,4,Image 1,1,5,
2652.73,,Surface,4,Image 1,1,6,
8070.74,,Surface,4,Image 1,1,7,
2682.08,,Surface,4,Image 1,1,8,
11592.1,,Surface,4,Image 1,1,9,
3313.95,,Surface,4,Image 1,1,10,
13438.5,,Surface,4,Image 1,1,11,
3118.74,,Surface,4,Image 1,1,12,
4428.87,,Surface,4,Image 1,1,13,
1555.09,,Surface,4,Image 1,1,14,
12299.1,,Surface,4,Image 1,1,15,
8600.18,,Surface,4,Image 1,1,16,
1871.94,,Surface,4,Image 1,1,17,
4505.14,,Surface,4,Image 1,1,18,
7761,,Surface,4,Image 1,1,19,
12843.8,,Surface,4,Image 1,1,20,
2479.27,,Surface,4,Image 1,1,21,
13045.4,,Surface,4,Image 1,1,22,
12850.9,,Surface,4,Image 1,1,23,
9552.44,,Surface,4,Image 1,1,24,
10596.5,,Surface,4,Image 1,1,25,
