
Intensity Min Ch=2 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
52,,Surface,2,Image 1,1,0,
72,,Surface,2,Image 1,1,1,
54,,Surface,2,Image 1,1,2,
33,,Surface,2,Image 1,1,3,
14,,Surface,2,Image 1,1,4,
70,,Surface,2,Image 1,1,5,
127,,Surface,2,Image 1,1,6,
8,,Surface,2,Image 1,1,7,
71,,Surface,2,Image 1,1,8,
28,,Surface,2,Image 1,1,9,
63,,Surface,2,Image 1,1,10,
3,,Surface,2,Image 1,1,11,
13,,Surface,2,Image 1,1,12,
57,,Surface,2,Image 1,1,13,
131,,Surface,2,Image 1,1,14,
32,,Surface,2,Image 1,1,15,
33,,Surface,2,Image 1,1,16,
31,,Surface,2,Image 1,1,17,
57,,Surface,2,Image 1,1,18,
48,,Surface,2,Image 1,1,19,
12,,Surface,2,Image 1,1,20,
56,,Surface,2,Image 1,1,21,
16,,Surface,2,Image 1,1,22,
13,,Surface,2,Image 1,1,23,
65,,Surface,2,Image 1,1,24,
12,,Surface,2,Image 1,1,25,
