
Intensity StdDev Ch=5 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
3272.48,,Surface,5,Image 1,1,0,
737.964,,Surface,5,Image 1,1,1,
2444.98,,Surface,5,Image 1,1,2,
2846.05,,Surface,5,Image 1,1,3,
1103.6,,Surface,5,Image 1,1,4,
1796.91,,Surface,5,Image 1,1,5,
1422.99,,Surface,5,Image 1,1,6,
2200.67,,Surface,5,Image 1,1,7,
1659.75,,Surface,5,Image 1,1,8,
2531.78,,Surface,5,Image 1,1,9,
3844.2,,Surface,5,Image 1,1,10,
2850.82,,Surface,5,Image 1,1,11,
1307.19,,Surface,5,Image 1,1,12,
2127.04,,Surface,5,Image 1,1,13,
1254.25,,Surface,5,Image 1,1,14,
3125.82,,Surface,5,Image 1,1,15,
2461.27,,Surface,5,Image 1,1,16,
1171.23,,Surface,5,Image 1,1,17,
2797.84,,Surface,5,Image 1,1,18,
2676.47,,Surface,5,Image 1,1,19,
2724.56,,Surface,5,Image 1,1,20,
1705.62,,Surface,5,Image 1,1,21,
2897.31,,Surface,5,Image 1,1,22,
2995.62,,Surface,5,Image 1,1,23,
3573.87,,Surface,5,Image 1,1,24,
2676.24,,Surface,5,Image 1,1,25,
