
Intensity StdDev Ch=8 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
55.5682,,Surface,8,Image 1,1,0,
55.7747,,Surface,8,Image 1,1,1,
875.383,,Surface,8,Image 1,1,2,
1208.59,,Surface,8,Image 1,1,3,
99.8446,,Surface,8,Image 1,1,4,
0,,Surface,8,Image 1,1,5,
46.2614,,Surface,8,Image 1,1,6,
285.765,,Surface,8,Image 1,1,7,
0,,Surface,8,Image 1,1,8,
608.323,,Surface,8,Image 1,1,9,
888.183,,Surface,8,Image 1,1,10,
378.926,,Surface,8,Image 1,1,11,
415.911,,Surface,8,Image 1,1,12,
415.748,,Surface,8,Image 1,1,13,
0,,Surface,8,Image 1,1,14,
470.3,,Surface,8,Image 1,1,15,
3484.33,,Surface,8,Image 1,1,16,
0,,Surface,8,Image 1,1,17,
0,,Surface,8,Image 1,1,18,
469.505,,Surface,8,Image 1,1,19,
706.409,,Surface,8,Image 1,1,20,
868.107,,Surface,8,Image 1,1,21,
1305.21,,Surface,8,Image 1,1,22,
1082.95,,Surface,8,Image 1,1,23,
0,,Surface,8,Image 1,1,24,
584.625,,Surface,8,Image 1,1,25,
