
Intensity Mean Ch=7 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
0.639921,,Surface,7,Image 1,1,0,
0.585433,,Surface,7,Image 1,1,1,
99.427,,Surface,7,Image 1,1,2,
139.479,,Surface,7,Image 1,1,3,
1.90231,,Surface,7,Image 1,1,4,
0,,Surface,7,Image 1,1,5,
0.390606,,Surface,7,Image 1,1,6,
13.2596,,Surface,7,Image 1,1,7,
0,,Surface,7,Image 1,1,8,
48.4132,,Surface,7,Image 1,1,9,
110.265,,Surface,7,Image 1,1,10,
18.2061,,Surface,7,Image 1,1,11,
23.4286,,Surface,7,Image 1,1,12,
25.0118,,Surface,7,Image 1,1,13,
0,,Surface,7,Image 1,1,14,
33.5405,,Surface,7,Image 1,1,15,
411.258,,Surface,7,Image 1,1,16,
0,,Surface,7,Image 1,1,17,
0,,Surface,7,Image 1,1,18,
24.1923,,Surface,7,Image 1,1,19,
45.3397,,Surface,7,Image 1,1,20,
99.6797,,Surface,7,Image 1,1,21,
149.49,,Surface,7,Image 1,1,22,
63.9822,,Surface,7,Image 1,1,23,
0,,Surface,7,Image 1,1,24,
43.7443,,Surface,7,Image 1,1,25,
