
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
336.808,343.528,12.3085,um,Surface,Position,1,0,
344.642,293.93,14.5121,um,Surface,Position,1,1,
284.57,325.125,11.2863,um,Surface,Position,1,2,
310.45,268.967,10.8967,um,Surface,Position,1,3,
225.501,337.048,15.9692,um,Surface,Position,1,4,
324.248,197.58,20.193,um,Surface,Position,1,5,
179.005,308.128,11.3009,um,Surface,Position,1,6,
275.862,227.434,18.4092,um,Surface,Position,1,7,
247.003,201.62,11.0377,um,Surface,Position,1,8,
215.638,256.714,14.6856,um,Surface,Position,1,9,
118.57,316.566,12.1461,um,Surface,Position,1,10,
342.448,64.2314,11.7256,um,Surface,Position,1,11,
292.8,134.984,11.0675,um,Surface,Position,1,12,
110.459,269.247,13.0226,um,Surface,Position,1,13,
86.3537,235.966,19.7497,um,Surface,Position,1,14,
15.6332,298.79,16.4263,um,Surface,Position,1,15,
174.07,181.25,14.9377,um,Surface,Position,1,16,
92.7596,202.619,11.7079,um,Surface,Position,1,17,
204.256,59.1594,17.4629,um,Surface,Position,1,18,
143.632,119.429,17.9933,um,Surface,Position,1,19,
271.033,24.3887,10.892,um,Surface,Position,1,20,
106.163,148.092,11.3791,um,Surface,Position,1,21,
14.3041,202.632,15.6246,um,Surface,Position,1,22,
141.114,64.5927,16.6605,um,Surface,Position,1,23,
6.39772,115.27,15.2327,um,Surface,Position,1,24,
25.0758,40.5237,15.4665,um,Surface,Position,1,25,
