
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
390,,Surface,3,Image 1,1,0,
274,,Surface,3,Image 1,1,1,
265,,Surface,3,Image 1,1,2,
284,,Surface,3,Image 1,1,3,
277,,Surface,3,Image 1,1,4,
315,,Surface,3,Image 1,1,5,
370,,Surface,3,Image 1,1,6,
166,,Surface,3,Image 1,1,7,
392,,Surface,3,Image 1,1,8,
201,,Surface,3,Image 1,1,9,
329,,Surface,3,Image 1,1,10,
204,,Surface,3,Image 1,1,11,
263,,Surface,3,Image 1,1,12,
243,,Surface,3,Image 1,1,13,
314,,Surface,3,Image 1,1,14,
318,,Surface,3,Image 1,1,15,
132,,Surface,3,Image 1,1,16,
365,,Surface,3,Image 1,1,17,
319,,Surface,3,Image 1,1,18,
194,,Surface,3,Image 1,1,19,
164,,Surface,3,Image 1,1,20,
247,,Surface,3,Image 1,1,21,
222,,Surface,3,Image 1,1,22,
130,,Surface,3,Image 1,1,23,
331,,Surface,3,Image 1,1,24,
200,,Surface,3,Image 1,1,25,
