
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1133.06,,Surface,2,Image 1,1,0,
1148.53,,Surface,2,Image 1,1,1,
1305.9,,Surface,2,Image 1,1,2,
1437.14,,Surface,2,Image 1,1,3,
1246.33,,Surface,2,Image 1,1,4,
1103.47,,Surface,2,Image 1,1,5,
1381.4,,Surface,2,Image 1,1,6,
1083.22,,Surface,2,Image 1,1,7,
1381.8,,Surface,2,Image 1,1,8,
1298.13,,Surface,2,Image 1,1,9,
1460.65,,Surface,2,Image 1,1,10,
1091.55,,Surface,2,Image 1,1,11,
1275.14,,Surface,2,Image 1,1,12,
1367.02,,Surface,2,Image 1,1,13,
1297.29,,Surface,2,Image 1,1,14,
1291.99,,Surface,2,Image 1,1,15,
1319.21,,Surface,2,Image 1,1,16,
1370.98,,Surface,2,Image 1,1,17,
1065.72,,Surface,2,Image 1,1,18,
1132.94,,Surface,2,Image 1,1,19,
1107.25,,Surface,2,Image 1,1,20,
1543.29,,Surface,2,Image 1,1,21,
1344.67,,Surface,2,Image 1,1,22,
1160.55,,Surface,2,Image 1,1,23,
1199.65,,Surface,2,Image 1,1,24,
1166.49,,Surface,2,Image 1,1,25,
