
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
696.58,,Surface,6,Image 1,1,0,
403.984,,Surface,6,Image 1,1,1,
842.077,,Surface,6,Image 1,1,2,
1117.21,,Surface,6,Image 1,1,3,
618.391,,Surface,6,Image 1,1,4,
657.166,,Surface,6,Image 1,1,5,
801.416,,Surface,6,Image 1,1,6,
652.49,,Surface,6,Image 1,1,7,
699.416,,Surface,6,Image 1,1,8,
802.708,,Surface,6,Image 1,1,9,
905.294,,Surface,6,Image 1,1,10,
684.925,,Surface,6,Image 1,1,11,
624.372,,Surface,6,Image 1,1,12,
827.228,,Surface,6,Image 1,1,13,
685.466,,Surface,6,Image 1,1,14,
804.059,,Surface,6,Image 1,1,15,
890.815,,Surface,6,Image 1,1,16,
680.217,,Surface,6,Image 1,1,17,
588.993,,Surface,6,Image 1,1,18,
671.729,,Surface,6,Image 1,1,19,
702.733,,Surface,6,Image 1,1,20,
1034.83,,Surface,6,Image 1,1,21,
924.652,,Surface,6,Image 1,1,22,
742.421,,Surface,6,Image 1,1,23,
727.931,,Surface,6,Image 1,1,24,
755.675,,Surface,6,Image 1,1,25,
