
Intensity Sum Ch=5 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.21514e+08,,Surface,5,Image 1,1,0,
1.0161e+07,,Surface,5,Image 1,1,1,
2.42724e+08,,Surface,5,Image 1,1,2,
1.51037e+08,,Surface,5,Image 1,1,3,
3.79105e+07,,Surface,5,Image 1,1,4,
6.86859e+07,,Surface,5,Image 1,1,5,
3.73276e+07,,Surface,5,Image 1,1,6,
6.60713e+08,,Surface,5,Image 1,1,7,
4.26197e+07,,Surface,5,Image 1,1,8,
9.59449e+08,,Surface,5,Image 1,1,9,
1.25265e+08,,Surface,5,Image 1,1,10,
3.64768e+08,,Surface,5,Image 1,1,11,
2.3648e+08,,Surface,5,Image 1,1,12,
4.26233e+08,,Surface,5,Image 1,1,13,
2.31653e+07,,Surface,5,Image 1,1,14,
9.03342e+08,,Surface,5,Image 1,1,15,
1.26475e+09,,Surface,5,Image 1,1,16,
4.94846e+07,,Surface,5,Image 1,1,17,
9.41157e+07,,Surface,5,Image 1,1,18,
3.6075e+08,,Surface,5,Image 1,1,19,
1.65705e+09,,Surface,5,Image 1,1,20,
9.00548e+07,,Surface,5,Image 1,1,21,
8.22003e+08,,Surface,5,Image 1,1,22,
2.22361e+09,,Surface,5,Image 1,1,23,
1.24357e+08,,Surface,5,Image 1,1,24,
1.4016e+09,,Surface,5,Image 1,1,25,
