
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2828.43,,Surface,1,Image 1,1,0,
1892.91,,Surface,1,Image 1,1,1,
2659.21,,Surface,1,Image 1,1,2,
2581.1,,Surface,1,Image 1,1,3,
2195.17,,Surface,1,Image 1,1,4,
2547.06,,Surface,1,Image 1,1,5,
2244.73,,Surface,1,Image 1,1,6,
2256.52,,Surface,1,Image 1,1,7,
3888.03,,Surface,1,Image 1,1,8,
2617.91,,Surface,1,Image 1,1,9,
4317.75,,Surface,1,Image 1,1,10,
2614.87,,Surface,1,Image 1,1,11,
2628.68,,Surface,1,Image 1,1,12,
2731.41,,Surface,1,Image 1,1,13,
2101.41,,Surface,1,Image 1,1,14,
3095.18,,Surface,1,Image 1,1,15,
2557.98,,Surface,1,Image 1,1,16,
2546.12,,Surface,1,Image 1,1,17,
2517.92,,Surface,1,Image 1,1,18,
2592.66,,Surface,1,Image 1,1,19,
2438.7,,Surface,1,Image 1,1,20,
3056.34,,Surface,1,Image 1,1,21,
2904.72,,Surface,1,Image 1,1,22,
2827.36,,Surface,1,Image 1,1,23,
3008.48,,Surface,1,Image 1,1,24,
2497.7,,Surface,1,Image 1,1,25,
