
Intensity Sum Ch=4 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
5.3321e+08,,Surface,4,Image 1,1,0,
3.38124e+08,,Surface,4,Image 1,1,1,
1.27231e+09,,Surface,4,Image 1,1,2,
9.77819e+08,,Surface,4,Image 1,1,3,
4.79222e+08,,Surface,4,Image 1,1,4,
3.41418e+08,,Surface,4,Image 1,1,5,
2.92582e+08,,Surface,4,Image 1,1,6,
5.31365e+09,,Surface,4,Image 1,1,7,
3.83505e+08,,Surface,4,Image 1,1,8,
8.16518e+09,,Surface,4,Image 1,1,9,
3.57113e+08,,Surface,4,Image 1,1,10,
2.60172e+09,,Surface,4,Image 1,1,11,
3.28059e+09,,Surface,4,Image 1,1,12,
2.45723e+09,,Surface,4,Image 1,1,13,
1.9868e+08,,Surface,4,Image 1,1,14,
6.01725e+09,,Surface,4,Image 1,1,15,
9.59721e+09,,Surface,4,Image 1,1,16,
5.34894e+08,,Surface,4,Image 1,1,17,
5.10011e+08,,Surface,4,Image 1,1,18,
2.80904e+09,,Surface,4,Image 1,1,19,
1.63664e+10,,Surface,4,Image 1,1,20,
7.17522e+08,,Surface,4,Image 1,1,21,
6.25854e+09,,Surface,4,Image 1,1,22,
1.77313e+10,,Surface,4,Image 1,1,23,
6.42551e+08,,Surface,4,Image 1,1,24,
1.12459e+10,,Surface,4,Image 1,1,25,
