
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
1029,,Surface,4,Image 1,1,0,
1428,,Surface,4,Image 1,1,1,
1520,,Surface,4,Image 1,1,2,
1123,,Surface,4,Image 1,1,3,
1355,,Surface,4,Image 1,1,4,
992,,Surface,4,Image 1,1,5,
1177,,Surface,4,Image 1,1,6,
1489,,Surface,4,Image 1,1,7,
1145,,Surface,4,Image 1,1,8,
1139,,Surface,4,Image 1,1,9,
1229,,Surface,4,Image 1,1,10,
1507,,Surface,4,Image 1,1,11,
1467,,Surface,4,Image 1,1,12,
1159,,Surface,4,Image 1,1,13,
792,,Surface,4,Image 1,1,14,
887,,Surface,4,Image 1,1,15,
1424,,Surface,4,Image 1,1,16,
1314,,Surface,4,Image 1,1,17,
1415,,Surface,4,Image 1,1,18,
1113,,Surface,4,Image 1,1,19,
1142,,Surface,4,Image 1,1,20,
