
Intensity StdDev Ch=8 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
497.165,,Surface,8,Image 1,1,0,
532.516,,Surface,8,Image 1,1,1,
54.6978,,Surface,8,Image 1,1,2,
1339.86,,Surface,8,Image 1,1,3,
890.033,,Surface,8,Image 1,1,4,
979.107,,Surface,8,Image 1,1,5,
133.1,,Surface,8,Image 1,1,6,
362.084,,Surface,8,Image 1,1,7,
553.133,,Surface,8,Image 1,1,8,
0,,Surface,8,Image 1,1,9,
785.259,,Surface,8,Image 1,1,10,
189.285,,Surface,8,Image 1,1,11,
1676.65,,Surface,8,Image 1,1,12,
261.658,,Surface,8,Image 1,1,13,
202.317,,Surface,8,Image 1,1,14,
501.334,,Surface,8,Image 1,1,15,
1121.49,,Surface,8,Image 1,1,16,
192.9,,Surface,8,Image 1,1,17,
1149.74,,Surface,8,Image 1,1,18,
864.878,,Surface,8,Image 1,1,19,
2230.45,,Surface,8,Image 1,1,20,
